Puertas,Con cámara de retroceso,Kilómetros,Precio_usd,Marca_Alfa Romeo,Marca_Audi,Marca_BAIC,Marca_BMW,Marca_Chery,Marca_Chevrolet,Marca_Citroën,Marca_DS,Marca_Daihatsu,Marca_Dodge,Marca_Fiat,Marca_Ford,Marca_GWM,Marca_Haval,Marca_Honda,Marca_Hyundai,Marca_Isuzu,Marca_JAC,Marca_Jaguar,Marca_Jeep,Marca_Jetour,Marca_Jetur,Marca_KAIYI,Marca_Kia,Marca_LandRover,Marca_Lexus,Marca_Lifan,Marca_Mercedes-Benz,Marca_Mini,Marca_Mitsubishi,Marca_Nissan,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_SsangYong,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Traccion_2WD,Traccion_4M,Traccion_4x2,Traccion_4x4,Traccion_AWD,Traccion_Desconocida,Traccion_FWD,Color_Blanco,Color_Color,Color_Desconocido,Color_Gris,Color_Negro,Cilindrada,Combustible_Diésel,Combustible_Eléctrico,Combustible_GNC,Combustible_Híbrido/Nafta,Combustible_Mild Hybrid,Combustible_Nafta,Combustible_Nafta/GNC,Transmision_Automática,Transmision_Automática secuencial,Transmision_Manual,Transmision_Semiautomática,Vendedor_concesionaria,Vendedor_particular,Vendedor_tienda,Modelo,antiguedad,score_estado_auto,estado_relativamente_nuevo,estado_usable,estado_viejo,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
5.0,1,0,17545.064377682404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,99000,12446.351931330471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,34,10.0,0.30399639658559063,0,1,0,False,False,False,False,True,False,False,False
5.0,0,150000,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,9.0,0.3112651637673358,0,1,0,False,False,False,False,False,True,False,False
5.0,1,56000,21888.412017167386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,24,5.0,0.44572511256799724,1,0,0,False,False,False,True,False,False,False,False
5.0,0,79000,14592.274678111587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,16,9.0,0.3367893991072213,0,1,0,True,False,False,False,False,False,False,False
5.0,0,152000,18798.283261802575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28,11.0,0.2631188519149295,0,0,1,False,False,False,False,True,False,False,False
5.0,0,80000,16738.197424892704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21,6.0,0.40771723902105544,0,1,0,False,False,False,True,False,False,False,False
5.0,0,163000,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,17,16.0,0.14128986914888791,0,0,1,False,False,True,False,False,False,False,False
5.0,1,0,29811.15879828326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,46,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,19742.56137339056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39914.16309012876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,130000,13733.90557939914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,10.0,0.29315217629894963,0,1,0,False,False,False,False,True,False,False,False
5.0,1,0,22060.08583690987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,0,228000,13304.721030042918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,15.0,0.15174003572251066,0,0,1,False,False,True,False,False,False,False,False
5.0,0,29000,23175.96566523605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11,6.0,0.44811090103429896,0,1,0,False,False,False,False,False,False,True,False
5.0,1,36000,27467.81115879828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33,4.0,0.48712277767041345,1,0,0,False,False,False,False,False,False,False,True
5.0,0,200000,8583.690987124464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7,19.0,0.06171790631199492,0,0,1,False,False,True,False,False,False,False,False
5.0,0,98000,16000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15,8.0,0.3520195870376215,0,1,0,True,False,False,False,False,False,False,False
5.0,0,118000,12446.351931330471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,58,7.0,0.36843612717441887,0,1,0,False,False,False,False,False,True,False,False
5.0,0,180000,17167.38197424893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,16,13.0,0.20876923229249217,0,0,1,False,False,True,False,False,False,False,False
5.0,0,143900,11931.330472103004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,33,12.0,0.241489282544679,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,26351.9321888412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,1000,23868.669527896996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13,1.0,0.7011658589652555,1,0,0,False,True,False,False,False,False,False,False
5.0,0,100000,17682.403433476396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,39,8.0,0.35121536313657303,0,1,0,True,False,False,False,False,False,False,False
5.0,1,0,37900.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,230000,24892.703862660943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,14.0,0.17520188957152355,0,0,1,False,False,True,False,False,False,False,False
5.0,0,94000,16309.01287553648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,8.0,0.3536784819215031,0,1,0,True,False,False,False,False,False,False,False
5.0,1,151000,16995.70815450644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,100,12.0,0.2395720872674565,0,0,1,False,False,False,False,True,False,False,False
5.0,1,99000,17072.961373390557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,42,7.0,0.3754249680141621,0,1,0,True,False,False,False,False,False,False,False
5.0,1,0,27467.81115879828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,27,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,43000,24463.51931330472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8,2.0,0.5276688496666291,1,0,0,False,False,False,False,False,False,False,True
5.0,1,19400,25751.07296137339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,32,1.0,0.5831616158027063,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,48000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,38,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,33390.557939914164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,44,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24892.703862660943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,1111,33047.210300429186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15,1.0,0.696979608193651,1,0,0,False,True,False,False,False,False,False,False
5.0,0,110000,25000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,18.0,0.1093260410803818,0,0,1,False,False,True,False,False,False,False,False
5.0,1,0,46351.9313304721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,46,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,35699.57081545064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27038.62660944206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,100000,25579.3991416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28,8.0,0.35121536313657303,0,1,0,True,False,False,False,False,False,False,False
5.0,1,92600,21759.65665236051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8,4.0,0.4495139172686315,1,0,0,False,False,False,True,False,False,False,False
5.0,1,12000,22317.596566523604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,10,3.0,0.554663792251304,1,0,0,False,False,False,False,False,False,False,True
5.0,1,46457,26437.768240343343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,13,5.0,0.45316210225011383,1,0,0,False,False,False,False,False,False,False,True
5.0,1,26000,28000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,37,4.0,0.500076810021383,1,0,0,False,False,False,False,False,False,False,True
5.0,0,102000,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,7.0,0.37423658916447206,0,1,0,True,False,False,False,False,False,False,False
5.0,1,96765,36500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,106,13.0,0.23347681430428013,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,76000,35193.1330472103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,69,2.0,0.5049971982666076,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,24025.751072961375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,110,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,134000,12875.536480686696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10.0,0.29194578610852057,0,1,0,False,False,False,False,True,False,False,False
5.0,1,32000,21450.643776824036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,16,3.0,0.5156208858071158,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,25313.304721030043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,100000,12990.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8,8.0,0.35121536313657303,0,1,0,True,False,False,False,False,False,False,False
5.0,1,180000,34500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,61,9.0,0.3040073275305874,0,1,0,False,False,False,False,False,True,False,False
5.0,1,115000,15879.828326180255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,78,10.0,0.29803270569089574,0,1,0,False,False,False,False,True,False,False,False
5.0,1,11800,32961.37339055794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.0,0.6029518436212522,1,0,0,False,False,False,False,False,False,False,True
5.0,1,19000,48000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34,5.0,0.4887528434340807,1,0,0,False,False,False,False,False,False,True,False
5.0,1,76000,30500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25,4.0,0.45737815064756,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,38540.77253218884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25141.630901287554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,80000,21459.227467811157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,32,4.0,0.45533628664010306,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,37682.40343347639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,124500,16300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26,7.0,0.3663015893399935,0,1,0,False,False,False,False,False,True,False,False
5.0,1,20700,32000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8,2.0,0.5567702402130343,1,0,0,False,False,False,False,False,False,False,True
5.0,0,130000,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,26,7.0,0.3645807477275211,0,1,0,False,False,False,False,False,True,False,False
5.0,1,0,32703.862660944207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,9,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,42100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,103,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,51845.49356223176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
